gvkey,datadate,fyear,cusip,at,xrd
174115,20141231,2014,92549X409,68.915,0
174118,20101231,2010,928645100,431.566,39.582
174118,20111231,2011,928645100,496.724,53.098
174118,20121231,2012,928645100,902.344,55.469
174118,20131231,2013,928645100,831.919,69.159
174119,20101231,2010,44244K109,185.49,0
174119,20111231,2011,44244K109,179.153,0
174119,20121231,2012,44244K109,197.155,0
174119,20131231,2013,44244K109,196.175,0
174119,20141231,2014,44244K109,189.813,0
174121,20101231,2010,P94398107,823.797,
174121,20111231,2011,P94398107,830.287,
174121,20121231,2012,P94398107,1010.318,
174121,20131231,2013,P94398107,980.011,
174121,20141231,2014,P94398107,897.061,
174124,20101231,2010,03841G101,32.918,
174124,20111231,2011,03841G101,34.114,
174124,20121231,2012,03841G101,30.772,
174124,20131231,2013,03841G101,28.895,
174124,20141231,2014,03841G101,22.136,
174132,20120331,2011,7.46E+104,,
174132,20130331,2012,7.46E+104,0.869,
174132,20140331,2013,7.46E+104,25.24,
174133,20101231,2010,524701505,1766.51,
174133,20111231,2011,524701505,2301.4,
174133,20121231,2012,524701505,2395.439,
174133,20131231,2013,524701505,2708.276,
174133,20141231,2014,524701505,3253.932,
174134,20101231,2010,69366J200,,
174134,20111231,2011,69366J200,44.148,58.677
174134,20121231,2012,69366J200,13.072,46.139
174134,20131231,2013,69366J200,151.903,54.875
174134,20141231,2014,69366J200,333.219,79.838
174135,20101231,2010,67059L102,605.234,
174135,20111231,2011,67059L102,589.027,
174135,20121231,2012,67059L102,517.716,
174135,20131231,2013,67059L102,412.382,
174135,20141231,2014,67059L102,385.15,
174136,20101231,2010,00448Q201,58.235,20.529
174136,20111231,2011,00448Q201,82.63,35.441
174136,20121231,2012,00448Q201,81.53,38.999
174136,20131231,2013,00448Q201,162.417,46.736
174136,20141231,2014,00448Q201,156.807,53.515
174147,20101231,2010,74915M100,16294,
174147,20111231,2011,74915M100,15424,
174147,20121231,2012,74915M100,15115,
174147,20131231,2013,74915M100,14862,
174147,20141231,2014,74915M100,13012,
174148,20101231,2010,651754103,449.685,
174148,20101231,2010,651754103,449.685,
174148,20111231,2011,651754103,453.909,
174148,20111231,2011,651754103,453.909,
174148,20121231,2012,651754103,449.413,
174148,20121231,2012,651754103,449.413,
174152,20101231,2010,62910L102,812.152,
174152,20111231,2011,62910L102,885.086,
174152,20121231,2012,62910L102,893.456,
174152,20131231,2013,62910L102,1208.206,
174152,20141231,2014,62910L102,1318.007,
174160,20101231,2010,59509C105,242.304,49.375
174160,20111231,2011,59509C105,178.068,77.372
174168,20101231,2010,53071M930,26600,
174169,20101231,2010,40537Q605,265.001,
174169,20111231,2011,40537Q605,267.802,
174169,20121231,2012,40537Q605,5041.025,
174169,20131231,2013,40537Q605,5356.491,
174169,20141231,2014,40537Q605,6434.475,
174185,20101231,2010,05277B209,268.049,0
174185,20111231,2011,05277B209,334.223,0
174185,20121231,2012,05277B209,410.469,0
174185,20131231,2013,05277B209,619.078,0
174185,20141231,2014,05277B209,1354.755,0
174222,20101231,2010,265504100,3147.288,0
174222,20111231,2011,265504100,3224.018,0
174222,20121231,2012,265504100,3217.513,
174222,20131231,2013,265504100,3234.69,
174222,20141231,2014,265504100,3177.383,
174236,20101231,2010,81619Q105,2722.086,0
174236,20111231,2011,81619Q105,2772.147,0
174236,20121231,2012,81619Q105,2761.361,0
174236,20131231,2013,81619Q105,2817.622,0
174236,20141231,2014,81619Q105,2924.809,0
174280,20101231,2010,95805V108,109.377,
174280,20111231,2011,95805V108,52.114,
174280,20121231,2012,95805V108,51.634,
174280,20131231,2013,95805V108,50.95,
174280,20141231,2014,95805V108,49.497,
174282,20100930,2010,29271Q103,130.381,
174282,20110930,2011,29271Q103,111.03,
174282,20120930,2012,29271Q103,59.756,
174282,20130930,2013,29271Q103,50.697,
174282,20140930,2014,29271Q103,42.285,
174290,20101231,2010,809091101,,
174292,20101231,2010,92257E304,22.935,
174301,20101231,2010,53262L105,1723.952,
174301,20101231,2010,53262L105,1723.952,
174301,20111231,2011,53262L105,1455.424,
174301,20111231,2011,53262L105,1455.424,
174301,20121231,2012,53262L105,1162.631,
174301,20121231,2012,53262L105,1162.631,
174301,20131231,2013,53262L105,1076.121,
174301,20131231,2013,53262L105,1076.121,
174301,20141231,2014,53262L105,1017.989,
174301,20141231,2014,53262L105,1017.989,
174302,20101231,2010,21037X100,553.911,84.956
174302,20111231,2011,21037X100,641.169,105.34
174302,20121231,2012,21037X100,809.266,128.28
174302,20131231,2013,21037X100,1635.656,196.805
174302,20141231,2014,21037X100,1662.568,301.991
174310,20101231,2010,48242W106,5417,
174310,20111231,2011,48242W106,5673,
174310,20121231,2012,48242W106,5767,
174310,20131231,2013,48242W106,5438,
174310,20141231,2014,48242W106,4199,
174312,20101231,2010,76218Y202,358.645,
174312,20111231,2011,76218Y202,538.794,
174312,20121231,2012,76218Y202,559.458,
174312,20131231,2013,76218Y202,567.767,
174312,20141231,2014,76218Y202,473.338,
174313,20101231,2010,52471Y106,2941.995,
174313,20101231,2010,52471Y106,2941.995,
174313,20111231,2011,52471Y106,3180.578,
174313,20111231,2011,52471Y106,3180.578,
174313,20121231,2012,52471Y106,3663.058,
174313,20121231,2012,52471Y106,3663.058,
174313,20131231,2013,52471Y106,3525.232,
174313,20131231,2013,52471Y106,3525.232,
174313,20141231,2014,52471Y106,4164.114,
174313,20141231,2014,52471Y106,4164.114,
174314,20100630,2010,252406152,133.304,0.449
174314,20110630,2011,252406152,146.501,0.875
174314,20120630,2012,252406152,134.961,0.39
174314,20130630,2013,252406152,324.397,
174314,20140630,2014,252406152,424.23,
174315,20101231,2010,65199V006,3512,
174317,20101231,2010,768573107,736.081,87.117
174317,20111231,2011,768573107,1031.199,122.964
174317,20121231,2012,768573107,2024.339,146.108
174317,20131231,2013,768573107,1897.598,189.654
174317,20141231,2014,768573107,1926.488,205.591
174319,20101231,2010,92189F106,,
174319,20111231,2011,92189F106,,
174319,20121231,2012,92189F106,,
174319,20131231,2013,92189F106,,
174319,20141231,2014,92189F106,,
174325,20110930,2011,199171109,,
174325,20120930,2012,199171109,39.342,
174325,20130930,2013,199171109,37.304,
174325,20140930,2014,199171109,50.541,
174329,20101231,2010,58402B305,0.221,0.653
174329,20111231,2011,58402B305,0.939,0.095
174329,20121231,2012,58402B305,0.421,0
174329,20131231,2013,58402B305,0.184,0
174329,20141231,2014,58402B305,0.151,0
174355,20100630,2010,82321P203,84.606,0.865
174355,20110630,2011,82321P203,141.453,0.886
174355,20120630,2012,82321P203,143.597,0.83
174357,20101231,2010,46137V522,,
174357,20111231,2011,46137V522,,
174357,20121231,2012,46137V522,,
174357,20131231,2013,46137V522,,
174357,20141231,2014,46137V522,,
174360,20101231,2010,76970B101,,
174360,20111231,2011,76970B101,,
174360,20121231,2012,76970B101,,
174360,20131231,2013,76970B101,,
174360,20141231,2014,76970B101,,
174361,20101231,2010,29669R101,187.052,
174361,20111231,2011,29669R101,421.59,
174361,20121231,2012,29669R101,406.853,
174361,20131231,2013,29669R101,423.963,
174361,20141231,2014,29669R101,397.351,
174365,20100831,2010,09206P107,0.411,
174365,20110831,2011,09206P107,0.992,
174368,20101231,2010,83418C105,8.41,0.469
174368,20111231,2011,83418C105,14.8,0.321
174368,20121231,2012,83418C105,12.604,0
174368,20131231,2013,83418C105,11.506,
174368,20141231,2014,83418C105,0.499,
174370,20100630,2010,37989N106,117.337,
174370,20110630,2011,37989N106,136.269,
174370,20120630,2012,37989N106,103.386,
174370,20130630,2013,37989N106,129.706,
174370,20140630,2014,37989N106,194.156,
174376,20100831,2010,683823108,11.516,1.047
174376,20110831,2011,683823108,8.701,1.417
174376,20120831,2012,683823108,7.735,1.534
174376,20130831,2013,683823108,10.528,1.762
174376,20140831,2014,683823108,16.789,1.743
174377,20101231,2010,40024101,110.923,
174389,20101231,2010,28238P109,185.845,6.4
174389,20111231,2011,28238P109,177.945,7.3
174389,20121231,2012,28238P109,196.301,8.4
174389,20131231,2013,28238P109,166.426,10.1
174389,20141231,2014,28238P109,106.664,12.1
174390,20101231,2010,525558201,63.274,5.488
174390,20111231,2011,525558201,59.687,4.425
174390,20121231,2012,525558201,63.06,5.092
174390,20131231,2013,525558201,70.492,5.243
174390,20141231,2014,525558201,81.492,4.671
174393,20101231,2010,33355108,8.766,0.771
174393,20111231,2011,33355108,9.532,0.8
174393,20121231,2012,33355108,3.801,0.649
174393,20131231,2013,33355108,3.465,0.243
174393,20141231,2014,33355108,2.561,0.178
174394,20101231,2010,21686A203,,
174394,20111231,2011,21686A203,130.484,
174394,20121231,2012,21686A203,131.246,
174394,20131231,2013,21686A203,132.372,
174394,20141231,2014,21686A203,131.461,
174395,20111231,,76133H102,,
174395,20121231,2012,76133H102,4.212,
174395,20131231,2013,76133H102,6.14,
174395,20141231,2014,76133H102,1.212,
174401,20101231,2010,925490203,24.05,0
174401,20111231,2011,925490203,20.695,0
174401,20121231,2012,925490203,22.194,0
174401,20131231,2013,925490203,21.318,0
174401,20141231,2014,925490203,20.796,0
174428,20101231,2010,45685K102,130.364,
174428,20111231,2011,45685K102,76.263,
174428,20121231,2012,45685K102,77.523,
174428,20131231,2013,45685K102,77.373,
174428,20141231,2014,45685K102,80.213,
174432,20100630,2010,501862106,0.703,0
174432,20110630,2011,501862106,65.138,0
174432,20120630,2012,501862106,63.963,
174432,20130630,2013,501862106,23.771,
174432,20140630,2014,501862106,8.641,
174449,20101231,2010,203612106,1115.594,
174449,20111231,2011,203612106,1092.496,
174449,20121231,2012,203612106,1153.288,
174449,20131231,2013,203612106,1089.532,
174449,20141231,2014,203612106,1155.734,
174470,20100930,2010,53017Q102,457.996,
174470,20100930,2010,53017Q102,457.996,
174470,20110930,2011,53017Q102,462.354,
174470,20110930,2011,53017Q102,462.354,
174470,20121231,2012,53017Q102,413.766,
174470,20121231,2012,53017Q102,413.766,
174470,20131231,2013,53017Q102,510.11,
174470,20131231,2013,53017Q102,510.11,
174470,20141231,2014,53017Q102,457.285,
174470,20141231,2014,53017Q102,457.285,
174474,20101231,2010,465676104,562.357,
174474,20111231,2011,465676104,818.193,
174474,20121231,2012,465676104,929.584,
174474,20131231,2013,465676104,2104.729,
174474,20141231,2014,465676104,2736.415,
174482,20101231,2010,7574106,,
174482,20111231,2011,7574106,,
174482,20121231,2012,7574106,,
174482,20131231,2013,7574106,,
174482,20141231,2014,7574106,,
174483,20101231,2010,902557107,1.121,
174483,20111231,2011,902557107,1.453,
174483,20121231,2012,902557107,0.046,
174483,20131231,2013,902557107,0.026,
174485,20101231,2010,46500D109,76.188,2.415
174485,20111231,2011,46500D109,79.843,3.597
174490,20101231,2010,97382A309,11353.7,
174490,20111231,2011,97382A309,14392.1,
174490,20121231,2012,97382A309,13982,
174490,20131231,2013,97382A309,13444.6,
174490,20141231,2014,97382A309,12713.4,
174507,20100930,2010,71715N106,129.761,48.261
174507,20110930,2011,71715N106,172.205,75.85
174531,20100430,2009,60671Q104,641,51.7
174531,20110430,2010,60671Q104,672.2,54.1
174531,20120430,2011,60671Q104,687.2,58.6
174531,20130430,2012,60671Q104,656.4,55.7
174531,20131231,2013,60671Q104,620.5,51.8
174531,20141231,2014,60671Q104,1278.8,118.3
174541,20101231,2010,45773Y105,279.925,
174541,20111231,2011,45773Y105,457.653,
174541,20121231,2012,45773Y105,522.244,
174541,20131231,2013,45773Y105,614.667,
174541,20141231,2014,45773Y105,631.25,
174567,20101231,2010,45774N108,626.89,2.405
174567,20111231,2011,45774N108,687.015,2.923
174567,20121231,2012,45774N108,739.266,3.107
174567,20131231,2013,45774N108,745.177,3.928
174567,20141231,2014,45774N108,728.411,4.649
174637,20101231,2010,44925C103,572.819,
174637,20111231,2011,44925C103,694.615,
174637,20121231,2012,44925C103,709.721,
174637,20131231,2013,44925C103,700.914,
174637,20141231,2014,44925C103,1110.34,
174647,20101231,2010,896749108,1759.37,
174647,20101231,2010,896749108,1759.37,
174647,20111231,2011,896749108,1880.577,
174647,20111231,2011,896749108,1880.577,
174647,20121231,2012,896749108,2059.344,
174647,20121231,2012,896749108,2059.344,
174647,20131231,2013,896749108,2047.624,
174647,20131231,2013,896749108,2047.624,
174647,20141231,2014,896749108,2145.736,
174647,20141231,2014,896749108,2145.736,
174648,20101231,2010,68827R108,77.784,23.501
174648,20111231,2011,68827R108,54.273,19.156
174648,20121231,2012,68827R108,41.464,14.108
174648,20131231,2013,68827R108,92.097,4.952
174648,20141231,2014,68827R108,88.45,3.414
174656,20101231,2010,106776107,1930.167,
174656,20111231,2011,106776107,2330.849,
174656,20121231,2012,106776107,2915.494,
174656,20131231,2013,106776107,4196.282,
174656,20141231,2014,106776107,7638.334,
174663,20100331,2009,854532108,498.146,
174693,20101231,2010,G8918T103,165.081,
174693,20111231,2011,G8918T103,127.871,
174693,20121231,2012,G8918T103,117.702,
174693,20131231,2013,G8918T103,124.828,
174693,20141231,2014,G8918T103,116.065,
174697,20101231,2010,901401307,337.685,
174697,20111231,2011,901401307,340.664,
174697,20121231,2012,901401307,845.261,
174697,20131231,2013,901401307,1165.638,
174697,20141231,2014,901401307,1043.249,
174700,20101231,2010,Y27183105,981.022,
174700,20111231,2011,Y27183105,939.535,
174700,20121231,2012,Y27183105,903.68,
174700,20131231,2013,Y27183105,858.247,
174700,20141231,2014,Y27183105,886.627,
174703,20101231,2010,918251000,5001.4,
174703,20111231,2011,918251000,5189.7,
174703,20121231,2012,918251000,5402,
174703,20131231,2013,918251000,5209,
174703,20141231,2014,918251000,4988.8,
174729,20101231,2010,98310W108,9416,
174729,20101231,2010,98310W108,9416,
174729,20111231,2011,98310W108,9023,
174729,20111231,2011,98310W108,9023,
174729,20121231,2012,98310W108,9463,
174729,20121231,2012,98310W108,9463,
174729,20131231,2013,98310W108,9741,
174729,20131231,2013,98310W108,9741,
174729,20141231,2014,98310W108,9679,
174729,20141231,2014,98310W108,9679,0
174737,20101231,2010,05354V102,,
174737,20111231,2011,05354V102,,
174737,20121231,2012,05354V102,68.116,
174737,20131231,2013,05354V102,97.217,
174737,20141231,2014,05354V102,147.614,
174738,20100430,2009,560814105,5.376,
174738,20110430,2010,560814105,0.612,
174738,20120430,2011,560814105,0.42,
174738,20130430,2012,560814105,0.22,
174738,20140430,2013,560814105,0.023,
174739,20100630,2010,04338Y100,14.701,
174739,20111231,2011,04338Y100,10.748,
174739,20121231,2012,04338Y100,,
174739,20131231,2013,04338Y100,,
174744,20101231,2010,29977A105,898.085,
174744,20101231,2010,29977A105,898.085,
174744,20111231,2011,29977A105,1043.592,
174744,20111231,2011,29977A105,1043.592,
174744,20121231,2012,29977A105,1145.218,
174744,20121231,2012,29977A105,1145.218,
174744,20131231,2013,29977A105,1180.783,
174744,20131231,2013,29977A105,1180.783,
174744,20141231,2014,29977A105,1446.556,
174744,20141231,2014,29977A105,1446.556,
174840,20100331,2009,97717W703,,
174840,20110331,2010,97717W703,,
174840,20120331,2011,97717W703,,
174840,20130331,2012,97717W703,,
174840,20140331,2013,97717W703,,
174841,20100331,2009,97717W802,,
174841,20110331,2010,97717W802,,
174841,20120331,2011,97717W802,,
174841,20130331,2012,97717W802,,
174841,20140331,2013,97717W802,,
174842,20100331,2009,97717W406,,
174842,20110331,2010,97717W406,,
174842,20120331,2011,97717W406,,
174842,20130331,2012,97717W406,,
174842,20140331,2013,97717W406,,
174843,20100331,2009,97717W877,,
174843,20110331,2010,97717W877,,
174843,20120331,2011,97717W877,,
174843,20130331,2012,97717W877,,
174843,20140331,2013,97717W877,,
174844,20100331,2009,97717W869,,
174844,20110331,2010,97717W869,,
174844,20120331,2011,97717W869,,
174844,20130331,2012,97717W869,,
174844,20140331,2013,97717W869,,
174845,20100331,2009,97717W208,,
174845,20110331,2010,97717W208,,
174845,20120331,2011,97717W208,,
174845,20130331,2012,97717W208,,
174845,20140331,2013,97717W208,,
174846,20100331,2009,97717W786,,
174846,20110331,2010,97717W786,,
174846,20120331,2011,97717W786,,
174846,20130331,2012,97717W786,,
174846,20140331,2013,97717W786,,
174847,20100331,2009,97717W794,,
174847,20110331,2010,97717W794,,
174847,20120331,2011,97717W794,,
174847,20130331,2012,97717W794,,
174847,20140331,2013,97717W794,,
174848,20100331,2009,97717W778,,
174848,20110331,2010,97717W778,,
174848,20120331,2011,97717W778,,
174848,20130331,2012,97717W778,,
174848,20140331,2013,97717W778,,
174849,20100331,2009,97717W760,,
174849,20110331,2010,97717W760,,
174849,20120331,2011,97717W760,,
174849,20130331,2012,97717W760,,
174849,20140331,2013,97717W760,,
174854,20100331,2009,97717W844,,
174854,20110331,2010,97717W844,,
174854,20120331,2011,97717W844,,
174854,20130331,2012,97717W844,,
174854,20140331,2013,97717W844,,
174855,20100331,2009,97717W836,,
174855,20110331,2010,97717W836,,
174855,20120331,2011,97717W836,,
174855,20130331,2012,97717W836,,
174855,20140331,2013,97717W836,,
174856,20100331,2009,97717W851,,
174856,20110331,2010,97717W851,,
174856,20120331,2011,97717W851,,
174856,20130331,2012,97717W851,,
174856,20140331,2013,97717W851,,
174857,20100331,2009,97717W307,,
174857,20110331,2010,97717W307,,
174857,20120331,2011,97717W307,,
174857,20130331,2012,97717W307,,
174857,20140331,2013,97717W307,,
174858,20100331,2009,97717W505,,
174858,20110331,2010,97717W505,,
174858,20120331,2011,97717W505,,
174858,20130331,2012,97717W505,,
174858,20140331,2013,97717W505,,
174859,20100331,2009,97717W810,,
174859,20110331,2010,97717W810,,
174859,20120331,2011,97717W810,,
174859,20130331,2012,97717W810,,
174859,20140331,2013,97717W810,,
174860,20100331,2009,97717W828,,
174860,20110331,2010,97717W828,,
174860,20120331,2011,97717W828,,
174860,20130331,2012,97717W828,,
174860,20140331,2013,97717W828,,
174861,20100331,2009,97717W109,,
174861,20110331,2010,97717W109,,
174861,20120331,2011,97717W109,,
174861,20130331,2012,97717W109,,
174861,20140331,2013,97717W109,,
174862,20100331,2009,97717W604,,
174862,20110331,2010,97717W604,,
174862,20120331,2011,97717W604,,
174862,20130331,2012,97717W604,,
174862,20140331,2013,97717W604,,
174875,20100131,2009,86099Y932,514.525,1
174875,20110131,2010,86099Y932,567.603,0.6
174875,20120131,2011,86099Y932,768.001,2.3
174876,20100930,2010,82966C103,1592.937,46.365
174876,20110930,2011,82966C103,1726.128,55.53
